CustomerKey,CustomerLabel,CustomerType
8665,19664,Person
17985,28984,Person
432,11431,Person
4655,15654,Person
14313,25312,Person
7617,18616,Person
15715,26714,Person
1800,12799,Person
2689,13688,Person
3992,14991,Person
6778,17777,Person
9199,20198,Person
797,11796,Person
13620,24619,Person
7619,18618,Person
16946,27945,Person
118,11117,Person
13383,24382,Person
10922,21921,Person
11521,22520,Person
14486,25485,Person
906,11905,Person
5173,16172,Person
7496,18495,Person
9611,20610,Person
11345,22344,Person
920,11919,Person
3409,14408,Person
4889,15888,Person
5917,16916,Person
12128,23127,Person
4708,15707,Person
9831,20830,Person
2487,13486,Person
4881,15880,Person
9480,20479,Person
17845,28844,Person
9133,20132,Person
14953,25952,Person
15871,26870,Person
4692,15691,Person
11495,22494,Person
14687,25686,Person
12577,23576,Person
1938,12937,Person
17071,28070,Person
17872,28871,Person
4618,15617,Person
14638,25637,Person
13008,24007,Person
18343,29342,Person
4334,15333,Person
6940,17939,Person
1976,12975,Person
12271,23270,Person
15676,26675,Person
16713,27712,Person
1119,12118,Person
2419,13418,Person
3632,14631,Person
6960,17959,Person
7011,18010,Person
1590,12589,Person
6295,17294,Person
17964,28963,Person
3431,14430,Person
14873,25872,Person
7062,18061,Person
7316,18315,Person
12195,23194,Person
17853,28852,Person
2363,13362,Person
3411,14410,Person
13419,24418,Person
14865,25864,Person
15334,26333,Person
9267,20266,Person
2893,13892,Person
5332,16331,Person
5834,16833,Person
7087,18086,Person
13205,24204,Person
92,11091,Person
14485,25484,Person
16336,27335,Person
1684,12683,Person
15472,26471,Person
544,11543,Person
3344,14343,Person
4419,15418,Person
15799,26798,Person
4613,15612,Person
2853,13852,Person
13640,24639,Person
15716,26715,Person
16450,27449,Person
17825,28824,Person
5630,16629,Person
1027,12026,Person
6386,17385,Person
8854,19853,Person
15534,26533,Person
953,11952,Person
1320,12319,Person
1514,12513,Person
14601,25600,Person
10947,21946,Person
1956,12955,Person
16730,27729,Person
17852,28851,Person
1731,12730,Person
3853,14852,Person
9374,20373,Person
13646,24645,Person
7446,18445,Person
10967,21966,Person
4392,15391,Person
14849,25848,Person
17658,28657,Person
18046,29045,Person
3172,14171,Person
18432,29431,Person
16117,27116,Person
6079,17078,Person
3464,14463,Person
7990,18989,Person
13195,24194,Person
14549,25548,Person
653,11652,Person
7424,18423,Person
12879,23878,Person
15225,26224,Person
18422,29421,Person
10615,21614,Person
17263,28262,Person
1350,12349,Person
4643,15642,Person
8967,19966,Person
3836,14835,Person
16931,27930,Person
2083,13082,Person
2268,13267,Person
9353,20352,Person
12067,23066,Person
12404,23403,Person
4449,15448,Person
12599,23598,Person
9304,20303,Person
380,11379,Person
11628,22627,Person
3751,14750,Person
7639,18638,Person
9414,20413,Person
13739,24738,Person
3712,14711,Person
6912,17911,Person
14852,25851,Person
15598,26597,Person
11541,22540,Person
4021,15020,Person
6241,17240,Person
983,11982,Person
6349,17348,Person
7837,18836,Person
9031,20030,Person
2799,13798,Person
17388,28387,Person
17733,28732,Person
5622,16621,Person
3119,14118,Person
11340,22339,Person
13997,24996,Person
17251,28250,Person
6846,17845,Person
8453,19452,Person
10853,21852,Person
11655,22654,Person
1036,12035,Person
12308,23307,Person
7972,18971,Person
12261,23260,Person
17817,28816,Person
9951,20950,Person
10079,21078,Person
7514,18513,Person
7599,18598,Person
17843,28842,Person
3789,14788,Person
8090,19089,Person
10368,21367,Person
13252,24251,Person
3757,14756,Person
8719,19718,Person
15003,26002,Person
16406,27405,Person
11505,22504,Person
18218,29217,Person
13463,24462,Person
14113,25112,Person
5219,16218,Person
14176,25175,Person
4923,15922,Person
18368,29367,Person
8948,19947,Person
669,11668,Person
2217,13216,Person
11290,22289,Person
18243,29242,Person
13040,24039,Person
8104,19103,Person
12343,23342,Person
13637,24636,Person
16011,27010,Person
18052,29051,Person
13883,24882,Person
1437,12436,Person
5373,16372,Person
9735,20734,Person
6628,17627,Person
10446,21445,Person
16054,27053,Person
18475,29474,Person
773,11772,Person
4169,15168,Person
4496,15495,Person
4770,15769,Person
5956,16955,Person
15057,26056,Person
17302,28301,Person
3138,14137,Person
5761,16760,Person
15683,26682,Person
14937,25936,Person
6013,17012,Person
6431,17430,Person
10303,21302,Person
1256,12255,Person
5201,16200,Person
8303,19302,Person
3251,14250,Person
8848,19847,Person
16238,27237,Person
429,11428,Person
3320,14319,Person
6057,17056,Person
6909,17908,Person
1446,12445,Person
16793,27792,Person
16924,27923,Person
2619,13618,Person
9998,20997,Person
11403,22402,Person
13180,24179,Person
8639,19638,Person
2540,13539,Person
5161,16160,Person
2237,13236,Person
8527,19526,Person
11882,22881,Person
2846,13845,Person
5595,16594,Person
8261,19260,Person
8505,19504,Person
3495,14494,Person
4742,15741,Person
701,11700,Person
2023,13022,Person
10284,21283,Person
8139,19138,Person
10235,21234,Person
166,11165,Person
5714,16713,Person
1109,12108,Person
2400,13399,Person
6358,17357,Person
6529,17528,Person
13525,24524,Person
18437,29436,Person
5181,16180,Person
10872,21871,Person
8693,19692,Person
15779,26778,Person
15372,26371,Person
4271,15270,Person
17848,28847,Person
1654,12653,Person
2815,13814,Person
6760,17759,Person
8580,19579,Person
5092,16091,Person
8904,19903,Person
11143,22142,Person
16244,27243,Person
14449,25448,Person
11000,21999,Person
13617,24616,Person
9141,20140,Person
4730,15729,Person
91,11090,Person
11775,22774,Person
558,11557,Person
6194,17193,Person
15403,26402,Person
3470,14469,Person
12156,23155,Person
4922,15921,Person
2521,13520,Person
3743,14742,Person
9411,20410,Person
13927,24926,Person
14930,25929,Person
15491,26490,Person
1843,12842,Person
8439,19438,Person
12446,23445,Person
15620,26619,Person
17580,28579,Person
9054,20053,Person
9873,20872,Person
12979,23978,Person
14612,25611,Person
12087,23086,Person
14124,25123,Person
4381,15380,Person
10426,21425,Person
12401,23400,Person
14991,25990,Person
15399,26398,Person
15718,26717,Person
6637,17636,Person
13859,24858,Person
5063,16062,Person
15881,26880,Person
13480,24479,Person
503,11502,Person
2863,13862,Person
3458,14457,Person
4008,15007,Person
4818,15817,Person
9440,20439,Person
3866,14865,Person
9446,20445,Person
6024,17023,Person
7375,18374,Person
8213,19212,Person
3982,14981,Person
10881,21880,Person
7039,18038,Person
12965,23964,Person
3060,14059,Person
6913,17912,Person
212,11211,Person
270,11269,Person
15201,26200,Person
17828,28827,Person
17698,28697,Person
6597,17596,Person
9540,20539,Person
18133,29132,Person
14617,25616,Person
16678,27677,Person
1745,12744,Person
6833,17832,Person
8584,19583,Person
3732,14731,Person
4664,15663,Person
229,11228,Person
7934,18933,Person
10909,21908,Person
15113,26112,Person
11949,22948,Person
2302,13301,Person
8770,19769,Person
16320,27319,Person
964,11963,Person
707,11706,Person
9465,20464,Person
14863,25862,Person
6109,17108,Person
10029,21028,Person
6504,17503,Person
7794,18793,Person
85,11084,Person
12807,23806,Person
3170,14169,Person
4049,15048,Person
1965,12964,Person
8783,19782,Person
1171,12170,Person
7355,18354,Person
11729,22728,Person
12383,23382,Person
13323,24322,Person
18447,29446,Person
10985,21984,Person
11577,22576,Person
11028,22027,Person
17772,28771,Person
6123,17122,Person
10270,21269,Person
13829,24828,Person
14868,25867,Person
565,11564,Person
10783,21782,Person
1568,12567,Person
9837,20836,Person
11911,22910,Person
9762,20761,Person
18208,29207,Person
12920,23919,Person
14593,25592,Person
15995,26994,Person
7256,18255,Person
4896,15895,Person
14406,25405,Person
14690,25689,Person
11002,22001,Person
4024,15023,Person
5767,16766,Person
11101,22100,Person
17125,28124,Person
1025,12024,Person
2940,13939,Person
5081,16080,Person
9386,20385,Person
12857,23856,Person
8559,19558,Person
12820,23819,Person
8525,19524,Person
13706,24705,Person
8380,19379,Person
13370,24369,Person
14946,25945,Person
3488,14487,Person
8137,19136,Person
14074,25073,Person
6945,17944,Person
12756,23755,Person
4269,15268,Person
9392,20391,Person
13427,24426,Person
17240,28239,Person
17277,28276,Person
10037,21036,Person
15393,26392,Person
15893,26892,Person
62,11061,Person
12665,23664,Person
15158,26157,Person
5862,16861,Person
13860,24859,Person
15838,26837,Person
4221,15220,Person
1962,12961,Person
17762,28761,Person
1540,12539,Person
11152,22151,Person
5084,16083,Person
9631,20630,Person
11921,22920,Person
11939,22938,Person
3352,14351,Person
6861,17860,Person
10696,21695,Person
12201,23200,Person
15725,26724,Person
17005,28004,Person
5476,16475,Person
14307,25306,Person
14052,25051,Person
10644,21643,Person
13632,24631,Person
3403,14402,Person
8233,19232,Person
8680,19679,Person
16955,27954,Person
1890,12889,Person
4288,15287,Person
6008,17007,Person
10604,21603,Person
10706,21705,Person
12592,23591,Person
14539,25538,Person
16120,27119,Person
2663,13662,Person
11539,22538,Person
13108,24107,Person
13548,24547,Person
15964,26963,Person
3017,14016,Person
3596,14595,Person
4572,15571,Person
10411,21410,Person
11076,22075,Person
12135,23134,Person
12668,23667,Person
16623,27622,Person
4081,15080,Person
9979,20978,Person
11323,22322,Person
14911,25910,Person
18162,29161,Person
11450,22449,Person
12331,23330,Person
3281,14280,Person
15835,26834,Person
15916,26915,Person
17686,28685,Person
5995,16994,Person
14974,25973,Person
16525,27524,Person
17357,28356,Person
17586,28585,Person
17770,28769,Person
1617,12616,Person
1083,12082,Person
6657,17656,Person
9729,20728,Person
10178,21177,Person
20,11019,Person
3729,14728,Person
9100,20099,Person
13992,24991,Person
1467,12466,Person
5311,16310,Person
4401,15400,Person
342,11341,Person
4065,15064,Person
13012,24011,Person
6070,17069,Person
2178,13177,Person
16102,27101,Person
12909,23908,Person
16160,27159,Person
4019,15018,Person
13612,24611,Person
5250,16249,Person
6520,17519,Person
6812,17811,Person
11587,22586,Person
13695,24694,Person
709,11708,Person
6107,17106,Person
9882,20881,Person
10777,21776,Person
8340,19339,Person
1996,12995,Person
6471,17470,Person
15696,26695,Person
16996,27995,Person
13093,24092,Person
14756,25755,Person
4217,15216,Person
16866,27865,Person
17482,28481,Person
10463,21462,Person
11268,22267,Person
12109,23108,Person
14158,25157,Person
3995,14994,Person
5053,16052,Person
7945,18944,Person
12796,23795,Person
13477,24476,Person
14417,25416,Person
16464,27463,Person
12600,23599,Person
12601,23600,Person
17956,28955,Person
321,11320,Person
18284,29283,Person
13584,24583,Person
10257,21256,Person
5341,16340,Person
7879,18878,Person
8812,19811,Person
2594,13593,Person
3694,14693,Person
10136,21135,Person
4790,15789,Person
11174,22173,Person
2056,13055,Person
5643,16642,Person
7531,18530,Person
12125,23124,Person
1628,12627,Person
16808,27807,Person
17557,28556,Person
896,11895,Person
2313,13312,Person
9343,20342,Person
15283,26282,Person
16756,27755,Person
384,11383,Person
591,11590,Person
1559,12558,Person
32,11031,Person
3066,14065,Person
7459,18458,Person
16988,27987,Person
7509,18508,Person
9494,20493,Person
7134,18133,Person
9898,20897,Person
17411,28410,Person
11001,22000,Person
14247,25246,Person
15662,26661,Person
1354,12353,Person
13899,24898,Person
2550,13549,Person
4814,15813,Person
4909,15908,Person
15602,26601,Person
14822,25821,Person
12202,23201,Person
12867,23866,Person
14932,25931,Person
9210,20209,Person
8462,19461,Person
314,11313,Person
1197,12196,Person
18126,29125,Person
3277,14276,Person
139,11138,Person
9000,19999,Person
16805,27804,Person
17406,28405,Person
4130,15129,Person
15436,26435,Person
17089,28088,Person
3160,14159,Person
3651,14650,Person
5771,16770,Person
336,11335,Person
3195,14194,Person
17917,28916,Person
13176,24175,Person
4252,15251,Person
6420,17419,Person
10724,21723,Person
11163,22162,Person
11778,22777,Person
13982,24981,Person
1677,12676,Person
7732,18731,Person
15650,26649,Person
1641,12640,Person
1726,12725,Person
4677,15676,Person
15366,26365,Person
17025,28024,Person
1268,12267,Person
673,11672,Person
7667,18666,Person
8390,19389,Person
4990,15989,Person
17146,28145,Person
18014,29013,Person
4075,15074,Person
17442,28441,Person
5690,16689,Person
7763,18762,Person
12198,23197,Person
3692,14691,Person
10183,21182,Person
14713,25712,Person
3624,14623,Person
4377,15376,Person
8893,19892,Person
3444,14443,Person
10299,21298,Person
1549,12548,Person
1621,12620,Person
2413,13412,Person
5444,16443,Person
8717,19716,Person
10387,21386,Person
14070,25069,Person
16191,27190,Person
10508,21507,Person
820,11819,Person
6407,17406,Person
8880,19879,Person
9010,20009,Person
12372,23371,Person
18255,29254,Person
88,11087,Person
11353,22352,Person
1601,12600,Person
1679,12678,Person
12179,23178,Person
16213,27212,Person
3841,14840,Person
5853,16852,Person
14051,25050,Person
14890,25889,Person
3849,14848,Person
16157,27156,Person
2964,13963,Person
14704,25703,Person
18387,29386,Person
5786,16785,Person
6021,17020,Person
13953,24952,Person
14289,25288,Person
6132,17131,Person
12839,23838,Person
4084,15083,Person
13011,24010,Person
1146,12145,Person
3190,14189,Person
6706,17705,Person
7307,18306,Person
9468,20467,Person
3787,14786,Person
4679,15678,Person
17515,28514,Person
4243,15242,Person
6320,17319,Person
13165,24164,Person
3559,14558,Person
12490,23489,Person
14185,25184,Person
2403,13402,Person
7669,18668,Person
10124,21123,Person
12925,23924,Person
4413,15412,Person
8113,19112,Person
3780,14779,Person
6488,17487,Person
10003,21002,Person
2476,13475,Person
5507,16506,Person
425,11424,Person
4570,15569,Person
12362,23361,Person
12669,23668,Person
1239,12238,Person
15024,26023,Person
6746,17745,Person
11964,22963,Person
14238,25237,Person
4383,15382,Person
13941,24940,Person
15303,26302,Person
15310,26309,Person
8079,19078,Person
7729,18728,Person
3247,14246,Person
4958,15957,Person
6118,17117,Person
7865,18864,Person
12320,23319,Person
1293,12292,Person
8941,19940,Person
16734,27733,Person
8661,19660,Person
